SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	%_SAMPLES_COHORT	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL	IS_DRIVER	TOTAL_SAMPLES
SRGAP3	ENST00000383836	TCGA_WXS_PLMESO	PLMESO	combination	3	3.0	0.0365853658536585	0.0030290315765902	Act	True	False				0.950446427966128	0.0	0.0	True	82
SRSF2	ENST00000359995	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	16	16.0	0.0622568093385214	1.6942549006101467e-14	Act	True	False		95:95	95	0.9815219207852044	0.0	0.0	True	257
STAG2	ENST00000371145	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodrivefml,dndscv,cbase	6	5.0	0.0194552529182879	2.2579735594621915e-09	LoF	True	True				0.2573214207552488	0.9801311520009744	0.9801311520009744	True	257
STAG2	ENST00000371145	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	combination	6	4.0	0.1333333333333333	0.0016116220549402	LoF	True	True				0.8792401020464237	0.9823898006088648	0.0	True	30
STAG2	ENST00000371145	HARTWIG_WGS_BLCA_2023	BLCA	combination	12	10.0	0.0694444444444444	5.401625505425251e-05	LoF	True	True				0.5912313962647491	0.8927131571356205	0.0	True	144
STAG2	ENST00000371145	CBIOP_WXS_BLCA_BGI	BLCA	dndscv,cbase,mutpanning	12	8.0	0.1012658227848101	1.3364502900062814e-11	LoF	True	True				0.2412171786796505	0.979261678453574	0.979261678453574	True	79
STAG2	ENST00000371145	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	oncodrivefml,dndscv,cbase	9	8.0	0.0776699029126213	3.45982114193919e-08	LoF	True	True				0.3727651857205881	0.9728698757030068	0.9728698757030068	True	103
STAG2	ENST00000371145	PCAWG_WGS_BLADDER_TCC	BLCA	combination	4	3.0	0.1304347826086956	0.0039781837176229	LoF	True	True				0.0	0.9414457501337086	0.0	True	23
STAG2	ENST00000371145	TCGA_WXS_BLCA	BLCA	oncodrivefml,dndscv,cbase,mutpanning	64	53.0	0.1289537712895377	6.658540355778618e-30	LoF	True	True		593:593		0.055771809719291	0.930551316208494	0.930551316208494	True	411
STAG2	ENST00000371145	TCGA_WXS_CCRCC	CCRCC	combination	9	8.0	0.0223463687150838	0.0052459712151836	LoF	True	False				0.6926820607107006	0.821868657682792	0.0	True	358
STAG2	ENST00000371145	ICGC_WGS_ES_BOCA_FR_AD_2019	ES	oncodrivefml,cbase	6	6.0	0.2857142857142857	2.6902249423788763e-14	LoF	True	True				0.0	0.998688093720622	0.0	True	21
STAG2	ENST00000371145	ICGC_WGS_ES_BOCA_FR_PED_2019	ES	oncodrivefml,dndscv,cbase	10	9.0	0.1168831168831168	3.9157731313731775e-16	LoF	True	True				0.9640952899464624	0.9989550145320374	0.9989550145320374	True	77
STAG2	ENST00000371145	PEDCBIOP_WGS_ES_IOCURIE_2014	ES	oncodrivefml,dndscv,cbase	18	17.0	0.1517857142857142	6.273684998144993e-10	LoF	True	True				0.9675271623369734	0.9993249458855626	0.9993249458855626	True	112
STAG2	ENST00000371145	TCGA_WXS_GBM	GBM	dndscv,cbase,mutpanning	16	13.0	0.0332480818414322	1.279195087851813e-12	LoF	True	True				0.8837554341313384	0.9909077955904722	0.9909077955904722	True	391
STAG2	ENST00000371145	ICGC_WXS_LUSC_LUSC_KR_2019	LUSC	combination	2	2.0	0.0555555555555555	0.0001622524179329	LoF	True	False				0.6646831118955067	0.9570904044240456	0.0	True	36
STAG2	ENST00000371145	OTHER_WGS_PBCA_DE_MB	MBL	dndscv	4	2.0	0.0135135135135135	1.5233054769451811e-05	LoF	True	False				0.0	0.9954086273511888	0.9954086273511888	True	148
STAG2	ENST00000371145	PEDCBIOP_WXS_MBL_BROAD_2012	MBL	combination	2	2.0	0.0217391304347826	0.0013476704806648	LoF	True	False				0.9397833650843412	0.9905428440452814	0.0	True	92
STAG2	ENST00000371145	OTHER_WGS_PBCA_DE_PIA	PAST	dndscv	6	3.0	0.0068337129840546	0.0009225726798939	LoF	True	False				0.0	0.9883602094740946	0.9883602094740946	True	439
STAG2	ENST00000371145	TCGA_WXS_PRCC	PRCC	mutpanning	9	8.0	0.0289855072463768	1.9096602258592456e-06	LoF	True	False				0.0	0.9539879889026354	0.0	True	276
STAG2	ENST00000371145	HARTWIG_WGS_UCEC_2023	UCEC	cbase	3	3.0	0.09375	2.5145440064120574e-06	LoF	True	False				0.7827660982768794	0.9836602463950004	0.0	True	32
STAG2	ENST00000371145	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	combination	2	2.0	0.0082304526748971	9.659223751321552e-06	LoF	True	False				0.0	0.983483748343805	0.0	True	243
STAT3	ENST00000264657	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	combination	10	9.0	0.0743801652892562	0.0002141051354132	Act	True	False		612:616		0.9439081585825791	0.0	0.0	True	121
STAT3	ENST00000264657	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	combination	5	4.0	0.0689655172413793	9.75865821402326e-05	Act	True	False				0.953559833112024	0.0	0.0	True	58
STAT3	ENST00000264657	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	hotmaps	10	10.0	0.065359477124183	1.7677339632522323e-06	Act	True	False			618,567,616,614,566,570	0.9336286805824076	0.0	0.0	True	153
STAT3	ENST00000264657	TCGA_WXS_DLBCLNOS	DLBCLNOS	dndscv,smregions	7	5.0	0.1351351351351351	9.946113087988472e-08	Act	True	False	PF00017:584:674			0.9610158706698592	0.0	0.0	True	37
STAT3	ENST00000264657	ICGC_WGS_LNM_NKTL_SG_2019	LNM	dndscv,smregions,cbase,mutpanning,hotmaps	5	5.0	0.217391304347826	2.3728348893470413e-14	Act	True	False	PF00017:584:674		647,640	0.9895019696485672	0.0	0.0	True	23
STAT3	ENST00000264657	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	smregions,hotmaps	6	4.0	0.0344827586206896	2.3237142421320805e-05	Act	True	False	PF00017:584:674		616,614,615	0.940551289498867	0.0	0.0	True	116
STAT3	ENST00000264657	PCAWG_WGS_LYMPH_BNHL	NHL	cbase,hotmaps	8	7.0	0.0666666666666666	4.069335853510037e-11	Act	True	False			618,567	0.963148612767589	0.0	0.0	True	105
STAT5B	ENST00000293328	TCGA_WXS_OVT	OVT	combination	4	4.0	0.0097799511002444	0.0715463278350482	Act	True	False				0.7886288839837979	0.0	0.0	True	409
STAT6	ENST00000300134	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	combination	5	5.0	0.0326797385620915	8.675910249836486e-05	Act	True	False		419:419		0.8604096489322565	0.0	0.0	True	153
STAT6	ENST00000300134	TCGA_WXS_DLBCLNOS	DLBCLNOS	dndscv	6	4.0	0.1081081081081081	1.2095158453736e-05	Act	True	False				0.9617458110885736	0.0	0.0	True	37
STAT6	ENST00000300134	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodrivefml,oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	14	14.0	0.1206896551724138	2.533726343429892e-25	Act	True	False		417:421	519,417,420,419,421	0.970768396671266	0.0	0.0	True	116
STAT6	ENST00000300134	PCAWG_WGS_LYMPH_BNHL	NHL	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	12	11.0	0.1047619047619047	8.527158193248447e-15	Act	True	False			417,419,416,519	0.9715843695479262	0.0	0.0	True	105
STK11	ENST00000326873	HARTWIG_WGS_ANSC_2023	ANSC	combination	2	2.0	0.0952380952380952	0.0323923317445301	Act	True	False				0.9329108059380652	0.0	0.0	True	21
STK11	ENST00000326873	HARTWIG_WGS_CEAD_2023	CEAD	combination	7	3.0	0.0666666666666666	0.00175498573293	LoF	True	False				0.939783937368747	0.9870043254075552	0.0	True	45
STK11	ENST00000326873	CGCI_WGS_CESC_2020	CESC	combination	4	4.0	0.0333333333333333	0.0018904190239239	LoF	True	False				0.8916995755351305	0.9775755175010212	0.0	True	120
STK11	ENST00000326873	TCGA_WXS_CESC	CESC	dndscv	20	13.0	0.0451388888888888	6.511603693032145e-09	LoF	True	False				0.8726585141126151	0.9544372038575112	0.0	True	288
STK11	ENST00000326873	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	dndscv,cbase,mutpanning	9	7.0	0.0292887029288702	3.8225876036735696e-11	LoF	True	False				0.8069225978540682	0.9922935149880696	0.0	True	239
STK11	ENST00000326873	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	dndscv,cbase	10	8.0	0.0264900662251655	2.0560773940894237e-09	LoF	True	True				0.0	0.9796576278002196	0.0	True	302
STK11	ENST00000326873	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	mutpanning	6	5.0	0.1063829787234042	3.643222393295928e-05	LoF	True	True				0.9915094978919622	0.9982505290450135	0.9982505290450135	True	47
STK11	ENST00000326873	PCAWG_WGS_LUNG_ADENOCA	LUAD	dndscv,mutpanning	7	3.0	0.081081081081081	2.6732107176668527e-09	Act	True	True				0.9711484587371216	0.0	0.9979818570618842	True	37
STK11	ENST00000326873	CPTAC_WXS_LUAD_2020	LUAD	oncodrivefml,dndscv,cbase,mutpanning	20	15.0	0.1363636363636363	2.7460089915617847e-31	LoF	True	True				0.8711363597133148	0.9914499018313072	0.9914499018313072	True	110
STK11	ENST00000326873	CBIOP_WXS_LUAD_BROAD	LUAD	oncodrivefml,dndscv,cbase,mutpanning	21	15.0	0.0943396226415094	9.463810975027689e-22	LoF	True	True				0.7600121805382856	0.992685267148848	0.992685267148848	True	159
STK11	ENST00000326873	TCGA_WXS_LUAD	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	85	57.0	0.1017857142857142	2.282956399675232e-31	LoF	True	True	PF00069:53:309	235:245		0.8412458042093834	0.9847221320429626	0.9847221320429626	True	560
STK11	ENST00000326873	CBIOP_WXS_NSCLC_MSKCC_2018	NSCLC	dndscv,cbase,mutpanning	10	5.0	0.0666666666666666	1.9307121069770727e-16	LoF	True	False				0.906494959615434	0.9967919688444724	0.9967919688444724	True	75
STK11	ENST00000326873	HARTWIG_WGS_NSCLC_2023	NSCLC	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	76	52.0	0.1019607843137254	3.483390085523744e-31	LoF	True	False		33:37	174,176,194	0.857952750777389	0.9888020039566796	0.9888020039566796	True	510
STK11	ENST00000326873	HARTWIG_WGS_WDTC_2023	WDTC	smregions,cbase	5	2.0	0.0833333333333333	7.211792979852089e-06	Act	True	False	PF00069:53:309			0.9855498669126076	0.0	0.0	True	24
SUFU	ENST00000369902	OTHER_WGS_PBCA_DE_PIA	PAST	combination	2	2.0	0.0045558086560364	0.0007605253843825	LoF	True	False				0.0	0.9805503970472922	0.0	True	439
SUSD2	ENST00000358321	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	oncodriveclustl,smregions	7	6.0	0.2	0.0024580521850834	Act	False	False	PF01033:29:64	34:34		0.8138012209395318	0.0	0.0	True	30
SUZ12	ENST00000322652	OTHER_WXS_AML_PRY_BEAT_2018	AML	combination	3	3.0	0.0116731517509727	9.215295258095536e-06	LoF	True	False				0.8070581585092462	0.960979603279054	0.0	True	257
SUZ12	ENST00000322652	CBIOP_WXS_PRAD_BROAD_2013	PRAD	oncodrivefml,oncodriveclustl,dndscv,cbase,mutpanning	3	3.0	0.0666666666666666	5.823286800049347e-14	LoF	True	False		101:101		0.0	0.9976781545264908	0.0	True	45
SUZ12	ENST00000322652	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl,mutpanning	4	4.0	0.009009009009009	9.787425812885e-06	Act	True	False		734:734		0.8174433280656745	0.0	0.0	True	444
SUZ12	ENST00000322652	HARTWIG_WGS_SARCNOS_2023	SARCNOS	combination	3	2.0	0.04	0.0490546034694444	Act	True	False				0.9650251295719114	0.0	0.0	True	50
TAF15	ENST00000605844	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	combination	2	2.0	0.0194174757281553	0.0004713424704864	LoF	True	False				0.0	0.9524287681098688	0.0	True	103
TAF15	ENST00000605844	OTHER_WGS_PLMESO_MESOMICS_2016	PLMESO	combination	3	3.0	0.0306122448979591	4.613485933991927e-05	LoF	True	False				0.9297065921942193	0.9769083180935572	0.0	True	98
TAF1L	ENST00000242310	HARTWIG_WGS_COADREAD_2023	COADREAD	dndscv,cbase	30	28.0	0.053030303030303	8.315489719339232e-17	LoF	False	False				0.7834018694187612	0.962656269977147	0.0	True	528
TAL1	ENST00000691006	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	smregions	5	5.0	0.0434782608695652	0.3045095167252948	ambiguous	True	False	PF00010:188:239			0.0	0.0	0.0	True	115
TAL2	ENST00000334077	CPTAC_WXS_GBM_2020	GBM	combination	2	2.0	0.0202020202020202	0.000967914302817	Act	True	False				0.9985621678012284	0.0	0.0	True	99
TBL1XR1	ENST00000457928	STJUDE_WGS_D_ALL_2018	ALL	dndscv,smregions	7	7.0	0.0251798561151079	2.852923399277382e-07	Act	True	False	PF00400:434:470			0.9960524113322802	0.0	0.0	True	278
TBL1XR1	ENST00000457928	CGCI_WGS_BL_2020	BL	combination	3	3.0	0.0416666666666666	2.4820650515837208e-05	Act	True	True				0.978879209932882	0.0	0.0	True	72
TBL1XR1	ENST00000457928	TCGA_WXS_BRCA	BRCA	combination	13	8.0	0.0079286422200198	0.0030748926913507	LoF	True	False				0.6789086828757189	0.9444372047688336	0.9444372047688336	True	1009
TBL1XR1	ENST00000457928	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	oncodriveclustl,dndscv,cbase,mutpanning,hotmaps	12	12.0	0.0991735537190082	1.1823479482036871e-15	Act	True	False		395:395		0.9753003813863664	0.0	0.0	True	121
TBL1XR1	ENST00000457928	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	dndscv,hotmaps	14	10.0	0.065359477124183	3.552852991778019e-10	Act	True	False				0.9631387399113294	0.0	0.9765090187039214	True	153
TBL1XR1	ENST00000457928	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	dndscv,smregions	4	3.0	0.1428571428571428	2.2028552308166357e-09	Act	True	False	PF00400:340:377			0.9964604480246269	0.0	0.9986799520265732	True	21
TBL1XR1	ENST00000457928	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	combination	6	5.0	0.043103448275862	3.9994759024620185e-05	Act	True	False				0.9609202635601884	0.0	0.9751190708820456	True	116
TBL1XR1	ENST00000457928	PCAWG_WGS_LYMPH_BNHL	NHL	combination	8	6.0	0.0571428571428571	3.2812058395187213e-08	Act	True	True				0.9702505329161184	0.0	0.0	True	105
TBL1XR1	ENST00000457928	OTHER_WGS_PLMESO_MESOMICS_2016	PLMESO	combination	2	2.0	0.0204081632653061	0.0032692231031387	Act	True	False				0.9460004456283724	0.0	0.0	True	98
TBX3	ENST00000349155	CBIOP_WXS_BRCA_MBCP_MET_TREAT_2020	BRCA	combination	3	2.0	0.0606060606060606	0.0050971873536507	Act	True	True				0.910164360194985	0.0	0.0	True	33
TBX3	ENST00000349155	CBIOP_WXS_BRCA_MBCP_MET_NOTREAT_2020	BRCA	combination	4	3.0	0.0666666666666666	0.0196074696683324	Act	True	True				0.8848615359453487	0.0	0.0	True	45
TBX3	ENST00000349155	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	cbase,mutpanning	13	5.0	0.010351966873706	3.04390919298586e-07	LoF	True	True				0.6794219228319939	0.9771079334911964	0.0	True	483
TBX3	ENST00000349155	HARTWIG_WGS_BRCA_2023	BRCA	dndscv,mutpanning	47	34.0	0.0411622276029055	3.690292155103626e-09	LoF	True	True				0.7898820816036983	0.9410707926307428	0.9410707926307428	True	826
TBX3	ENST00000349155	TCGA_WXS_BRCA	BRCA	oncodrivefml,smregions,mutpanning	28	23.0	0.0227948463825569	5.0986713796262886e-14	LoF	True	True	PF00907:105:285			0.7344530916606684	0.950500511837503	0.950500511837503	True	1009
TBX3	ENST00000349155	HARTWIG_WGS_COADREAD_2023	COADREAD	combination	16	11.0	0.0208333333333333	0.0867290393058504	Act	True	True				0.7420235589210751	0.0	0.966749782752952	True	528
TBX3	ENST00000349155	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,mutpanning	11	9.0	0.0167910447761194	7.650092214140838e-06	Act	True	True				0.8248659163909929	0.0	0.9697353066051744	True	536
TBX3	ENST00000349155	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	cbase	8	6.0	0.0392156862745098	4.273828988497659e-05	LoF	True	False				0.7656209493776989	0.9757968589992414	0.0	True	153
TCF12	ENST00000333725	TCGA_WXS_GBM	GBM	combination	6	4.0	0.0102301790281329	0.0005029351517447	LoF	True	False				0.6830749819588335	0.9805525804171632	0.9805525804171632	True	391
TCF12	ENST00000333725	TCGA_WXS_LGGNOS	LGGNOS	mutpanning	13	10.0	0.0196078431372549	4.950588165032069e-08	ambiguous	True	False				0.0	0.0	0.9666909976725636	True	510
TCF4	ENST00000354452	PCAWG_WGS_CNS_MEDULLO	MBL	oncodrivefml,dndscv,cbase,mutpanning	6	4.0	0.0283687943262411	8.66536816560493e-08	LoF	False	False				0.0	0.9992668660993056	0.0	True	141
TCF4	ENST00000354452	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,dndscv,cbase,mutpanning	9	5.0	0.0113895216400911	5.596625346791201e-12	LoF	False	False				0.7752511729661196	0.9917478074454324	0.0	True	439
TCF7L2	ENST00000355995	CPTAC_WXS_COAD_2020	COAD	oncodrivefml,dndscv,smregions,cbase,mutpanning	9	8.0	0.0776699029126213	4.129164698924e-14	LoF	True	True	PF00505:350:417			0.962221982742073	0.9932623665023868	0.9932623665023868	True	103
TCF7L2	ENST00000355995	HARTWIG_WGS_COAD_2023	COAD	oncodrivefml,dndscv,cbase,mutpanning	21	19.0	0.152	7.548005714226219e-06	LoF	True	True				0.972854882999164	0.994611683817113	0.994611683817113	True	125
TCF7L2	ENST00000355995	HARTWIG_WGS_COADREAD_2023	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	54	45.0	0.0852272727272727	3.129240956340721e-17	LoF	True	True				0.9129759419477788	0.9858243279370728	0.9858243279370728	True	528
TCF7L2	ENST00000355995	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	2	2.0	0.0384615384615384	0.0053286816721414	LoF	True	True				0.8676453493763133	0.9859493081505152	0.0	True	52
TCF7L2	ENST00000355995	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	30	27.0	0.0503731343283582	6.445600659088875e-16	LoF	True	True		417:420,488:488		0.8892578245203258	0.9861729093956568	0.9861729093956568	True	536
TCF7L2	ENST00000355995	ICGC_WXS_HCC_LINC_JP_2019	HCC	combination	6	5.0	0.0234741784037558	1.4773350066060494e-05	LoF	True	False				0.8030153375994904	0.9337457866151152	0.0	True	213
TCF7L2	ENST00000355995	HARTWIG_WGS_READ_2023	READ	mutpanning	7	4.0	0.074074074074074	7.0249058085554635e-09	LoF	True	True				0.9308195375150712	0.9928322993555272	0.9928322993555272	True	54
TCL1A	ENST00000402399	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	dndscv,cbase	7	4.0	0.0330578512396694	9.059453331021106e-06	LoF	True	False				0.9790183134521864	0.9941846603919692	0.0	True	121
TEC	ENST00000381501	HARTWIG_WGS_ESCC_2023	ESCC	combination	5	2.0	0.0142857142857142	0.0491098963458426	Act	True	False				0.9122812707528364	0.0	0.0	True	140
TENT5C	ENST00000369448	CBIOP_WXS_MM_BROAD_TREAT	PCM	combination	6	6.0	0.0612244897959183	0.0043535822025595	Act	True	True				0.971824704274883	0.0	0.0	True	98
TENT5C	ENST00000369448	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	dndscv	10	8.0	0.0879120879120879	3.2681482100702803e-06	LoF	True	True				0.9866209294847746	0.9954869553844352	0.0	True	91
TENT5C	ENST00000369448	OTHER_WGS_MM_NATLEUK2018	PCM	oncodrivefml,dndscv,smregions,mutpanning	108	78.0	0.0836012861736334	1.6038104917954849e-25	LoF	True	True	PF07984:17:335			0.9460608693678398	0.954302468501752	0.0	True	933
TERT	ENST00000310581	TCGA_WXS_PRCC	PRCC	combination	9	8.0	0.0289855072463768	7.847315473835257e-06	Act	True	False				0.861150776812546	0.0	0.0	True	276
TET1	ENST00000373644	CPTAC_WXS_COAD_2020	COAD	combination	5	4.0	0.0388349514563106	0.0432141062455481	LoF	True	False				0.9036980144745757	0.9627641275332308	0.0	True	103
TET1	ENST00000373644	TCGA_WXS_GBM	GBM	combination	10	6.0	0.0153452685421994	0.0035528993428102	Act	True	False		431:432		0.7060548361999818	0.0	0.0	True	391
TET1	ENST00000373644	PCAWG_WGS_LIVER_HCC	HCC	cbase	10	9.0	0.0286624203821656	6.059629253606433e-07	LoF	True	False				0.660296258752918	0.9629715608494972	0.9629715608494972	True	314
TET1	ENST00000373644	PCAWG_WGS_CNS_MEDULLO	MBL	combination	2	2.0	0.0141843971631205	0.0182398593836267	LoF	True	False				0.9371059661624822	0.9946075811420622	0.0	True	141
TET1	ENST00000373644	TCGA_WXS_MGCT	MGCT	combination	4	4.0	0.0277777777777777	0.0017666227512198	LoF	True	False				0.8721437962105565	0.9787784961758978	0.0	True	144
TET1	ENST00000373644	ICGC_WXS_NPC_ORCA_IN_2019	NPC	cbase	7	7.0	0.0660377358490566	0.003244640770968	LoF	True	False				0.9047832123681264	0.9751231246251564	0.0	True	106
TET1	ENST00000373644	TCGA_WXS_PRCC	PRCC	combination	7	7.0	0.0253623188405797	0.0194434706420433	LoF	True	False				0.6255459963159187	0.8419212796518838	0.0	True	276
TET1	ENST00000373644	CBIOP_WXS_EGC_TMUCIH_2015	STAD	combination	5	5.0	0.0641025641025641	0.0251348916549104	LoF	True	False		1753:1753		0.6846805832317151	0.9187302169404756	0.0	True	78
TET2	ENST00000380013	ICGC_WXS_AML_LAML_KR_VARSCAN_2019	AML	smregions	3	3.0	0.044776119402985	3.0124521522272234e-06	LoF	True	False	PF12851:1290:1905			0.7037349477393742	0.9638912633648123	0.0	True	67
TET2	ENST00000380013	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodrivefml,dndscv,cbase	17	14.0	0.0544747081712062	2.682713178083842e-16	LoF	True	False				0.911334201415128	0.9898718513266884	0.9898718513266884	True	257
TET2	ENST00000380013	TARGET_WXS_AML_2020	AML	oncodrivefml,dndscv,cbase	3	2.0	0.0909090909090909	0.0006855558872668	LoF	True	False				0.9793516708267902	0.9991644891864292	0.0	True	22
TET2	ENST00000380013	PCAWG_WGS_MYELOID_MPN	MDS	dndscv,cbase	5	3.0	0.1304347826086956	1.865556915974885e-17	LoF	True	True				0.9751716387740847	0.9990734128167792	0.0	True	23
TET2	ENST00000380013	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodrivefml,cbase	6	4.0	0.0344827586206896	2.015120999821806e-08	LoF	True	False				0.6794495169991408	0.9634033768626226	0.0	True	116
TET2	ENST00000380013	PCAWG_WGS_LYMPH_BNHL	NHL	oncodrivefml	4	3.0	0.0285714285714285	4.851828357461093e-06	LoF	True	False				0.0	0.9683082885638632	0.0	True	105
TET2	ENST00000380013	OTHER_WGS_MM_NATLEUK2018	PCM	combination	12	12.0	0.0128617363344051	0.0057201759308346	LoF	True	False				0.2246370062009745	0.8105945464568313	0.0	True	933
TET2	ENST00000380013	HARTWIG_WGS_RCC_2023	RCC	combination	6	4.0	0.0300751879699248	0.0002699967360208	LoF	True	False				0.0807113992343695	0.9714338146988944	0.9714338146988944	True	133
TET2	ENST00000380013	TCGA_WXS_SOFT_TISSUE	SOFT_TISSUE	combination	7	5.0	0.0213675213675213	0.0010978559405863	LoF	True	False				0.836431628964157	0.9203595803876924	0.0	True	234
TFAP4	ENST00000204517	CGCI_WGS_BL_2020	BL	oncodrivefml,dndscv,smregions,cbase	8	8.0	0.1111111111111111	1.5090373684127454e-13	LoF	False	False	PF00010:49:99			0.990314400993722	0.99387421282747	0.0	True	72
TFAP4	ENST00000204517	PEDCBIOP_WXS_BLY_PRY	BL	smregions,cbase	3	3.0	0.2	1.0638733876973133e-08	Act	False	False	PF00010:49:99			0.9967005188903278	0.0	0.0	True	15
TFAP4	ENST00000204517	PCAWG_WGS_LYMPH_BNHL	NHL	smregions,hotmaps	4	4.0	0.0380952380952381	5.166483019825596e-07	Act	False	False	PF00010:49:99			0.9604800380233904	0.0	0.0	True	105
TFG	ENST00000240851	PCAWG_WGS_LIVER_HCC	HCC	combination	3	2.0	0.0063694267515923	0.0584113430121673	Act	True	False				0.8345355485042909	0.0	0.0	True	314
TFRC	ENST00000360110	CBIOP_WXS_NSCLC_MSKCC_2018	NSCLC	combination	3	2.0	0.0266666666666666	0.0027061290893452	LoF	True	False				0.7467257229824502	0.9661042166219316	0.0	True	75
TFRC	ENST00000360110	OTHER_WGS_PRAD_CPGEA_2021	PRAD	smregions	3	2.0	0.0096153846153846	0.0002537888045992	Act	True	False	PF04253:638:749			0.9819207190293276	0.0	0.0	True	208
TGFBR1	ENST00000374994	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	oncodrivefml,cbase	7	7.0	0.0226537216828478	2.3607286211112093e-07	LoF	False	False				0.8918495942087828	0.9900806280900128	0.0	True	309
TGFBR2	ENST00000295754	CPTAC_WXS_CCRCC_2020	CCRCC	combination	2	2.0	0.0181818181818181	0.0147888654499008	LoF	True	False				0.7796480596663884	0.9814613499057576	0.0	True	110
TGFBR2	ENST00000295754	HARTWIG_WGS_CEAD_2023	CEAD	combination	4	3.0	0.0666666666666666	8.828644525776749e-08	LoF	True	False				0.9511559345338594	0.989397384459262	0.0	True	45
TGFBR2	ENST00000295754	TCGA_WXS_CESC	CESC	oncodrivefml	6	5.0	0.0173611111111111	1.3443364929559922e-08	LoF	True	False				0.6787301939252685	0.9779773822363028	0.9779773822363028	True	288
TGFBR2	ENST00000295754	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	3	2.0	0.0384615384615384	0.0321813730548393	Act	True	True				0.9019884058172232	0.0	0.0	True	52
TGFBR2	ENST00000295754	TCGA_WXS_ESCA	ESCA	combination	10	9.0	0.0494505494505494	4.52475623771202e-05	LoF	True	False				0.8863410339248107	0.9462119986000916	0.0	True	182
TGFBR2	ENST00000295754	CPTAC_WXS_HNSC_2020	HNSC	combination	7	6.0	0.0545454545454545	2.894770594342295e-05	LoF	True	True				0.7668219105712242	0.9823388962089704	0.0	True	110
TGFBR2	ENST00000295754	TCGA_WXS_HNSC	HNSC	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	25	21.0	0.0418326693227091	7.60688930340853e-10	LoF	True	True			528	0.8734049241452206	0.9777680551920312	0.9777680551920312	True	502
TGFBR2	ENST00000295754	CPTAC_WXS_PAAD_2021	PAAD	cbase	6	5.0	0.0357142857142857	7.621474988513569e-11	LoF	True	False				0.9811569126067908	0.9947426581025172	0.0	True	140
TGFBR2	ENST00000295754	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	combination	3	3.0	0.0491803278688524	8.001560391537558e-05	Act	True	False				0.9727807737219748	0.0	0.0	True	61
TGFBR2	ENST00000295754	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning	10	8.0	0.0597014925373134	1.4098465490055113e-21	LoF	True	False	PF07714:245:536			0.9920520147020268	0.9993150195872152	0.9993150195872152	True	134
